src,dst
0,1
1,3
1,2
2,31
2,10
3,5
3,4
4,6
4,7
5,8
5,67
6,16
6,9
7,32
7,19
8,12
8,13
9,11
9,53
10,454
10,455
11,17
11,24
12,18
12,59
13,14
13,15
14,23
14,37
15,20
15,283
16,149
16,34
17,40
17,52
18,152
18,153
19,35
19,104
20,21
20,22
21,45
21,110
22,82
22,83
23,25
23,80
24,90
24,70
25,26
25,27
26,30
26,54
27,28
27,29
28,33
28,36
29,41
29,115
30,43
30,114
31,46
31,47
32,71
32,49
33,68
33,69
34,42
34,50
35,106
35,38
36,39
36,44
37,51
37,55
38,48
38,56
40,125
40,140
41,73
41,74
42,57
42,58
43,334
43,335
44,77
44,147
47,94
47,95
48,85
48,399
49,60
49,61
50,111
50,133
51,157
51,258
52,232
52,233
53,62
53,84
54,93
54,217
55,100
55,101
56,165
56,166
57,311
57,312
58,72
58,103
59,63
59,64
60,65
60,66
61,86
61,160
62,200
62,201
63,230
63,231
64,249
64,250
65,116
65,117
66,75
66,76
67,91
67,92
68,118
68,119
69,208
69,167
70,150
70,151
71,180
71,181
73,124
73,213
74,131
74,148
75,81
75,158
76,287
76,288
77,78
77,79
78,257
78,453
79,99
79,182
80,102
80,282
81,265
81,105
82,163
82,164
83,296
83,297
84,171
84,121
85,89
85,199
86,87
86,88
87,339
87,253
88,96
88,97
89,189
89,229
91,120
91,259
92,107
92,109
93,291
93,292
95,170
95,260
96,98
96,196
97,194
97,195
98,112
98,113
100,126
100,132
101,316
101,317
102,496
102,497
103,155
103,156
104,122
104,123
105,108
105,433
107,464
107,465
108,136
108,137
109,202
109,203
110,134
110,135
112,138
112,139
113,128
113,336
114,159
114,290
115,458
115,459
116,161
116,162
118,183
118,184
119,380
119,381
120,306
120,307
121,127
121,256
122,261
122,262
123,264
123,279
124,129
124,130
125,313
125,176
126,172
126,173
127,331
127,332
128,141
128,142
129,197
129,198
131,309
131,310
132,429
132,430
133,154
133,179
134,357
134,358
135,143
135,144
136,192
136,193
137,294
137,295
138,466
138,467
139,353
139,354
140,391
140,392
141,263
141,289
142,145
142,146
143,227
143,228
144,225
144,226
146,222
146,303
148,268
148,349
149,404
149,405
150,187
150,188
151,431
151,432
152,185
152,186
153,174
153,175
154,254
154,255
155,342
155,343
156,245
156,246
158,421
158,422
159,337
159,338
160,218
160,219
161,389
161,390
162,168
162,169
163,220
163,221
164,177
164,178
165,492
165,493
166,271
166,272
169,494
169,495
171,238
171,239
172,204
172,205
175,397
175,398
176,269
176,270
177,468
177,469
179,216
179,267
180,361
180,362
183,209
183,210
184,284
184,285
185,427
185,428
186,234
186,235
187,190
187,191
190,206
190,207
192,329
192,330
193,223
193,224
194,251
194,252
196,374
196,375
198,273
198,274
199,462
199,463
200,211
200,212
202,344
202,345
204,242
204,318
208,243
208,244
209,236
209,237
212,214
212,215
214,440
214,441
215,359
215,360
219,314
219,315
221,442
221,443
223,301
223,302
224,436
224,437
229,275
229,276
231,277
231,278
236,346
236,386
238,240
238,241
241,369
241,446
242,387
242,388
244,370
244,371
246,247
246,248
247,351
247,352
249,382
249,383
250,280
250,281
254,372
254,373
255,438
255,439
260,266
260,300
263,482
263,483
264,444
264,445
265,406
265,407
268,451
268,452
269,327
269,328
282,286
282,350
283,411
283,412
287,323
287,324
288,293
288,308
289,434
289,435
290,321
290,322
293,363
293,364
294,304
294,305
295,298
295,299
298,333
298,410
302,319
302,320
303,417
303,418
304,400
304,401
310,415
310,416
312,367
312,368
316,393
316,394
317,325
317,326
320,470
320,471
324,355
324,356
327,449
327,450
329,476
329,477
333,408
333,409
334,413
334,414
337,340
337,341
338,484
338,485
340,347
340,348
341,365
341,366
342,378
342,379
343,486
343,487
349,425
349,426
351,402
351,403
352,419
352,420
357,376
357,377
363,490
363,491
365,395
365,396
366,384
366,385
395,456
395,457
402,488
402,489
407,478
407,479
413,447
413,448
416,423
416,424
417,472
417,473
425,474
425,475
427,480
427,481
435,460
435,461
449,498
449,499
