src,dst
0,1
1,2
1,4
2,3
2,9
3,5
3,8
4,25
4,39
5,6
5,7
6,10
6,11
7,22
7,90
8,12
8,15
9,16
9,48
10,51
10,65
11,13
11,14
12,37
12,198
13,17
13,33
14,19
14,49
15,20
15,21
16,24
16,31
17,18
17,23
18,53
18,34
19,130
19,322
20,156
20,230
21,26
21,27
22,28
22,52
24,40
24,41
25,259
25,266
26,145
26,101
27,29
27,38
28,60
28,61
29,30
29,146
30,36
30,67
31,32
31,81
32,35
32,85
33,86
33,87
34,46
34,47
35,68
35,69
36,54
36,267
37,44
37,45
38,140
38,335
39,50
39,141
40,42
40,43
41,63
41,248
42,118
42,123
43,133
43,134
44,56
44,224
45,144
45,147
47,70
47,71
49,88
49,89
51,55
51,62
52,57
52,58
53,361
53,150
54,59
54,126
55,64
55,98
56,109
56,172
57,107
57,148
58,100
58,115
59,92
59,244
60,66
60,561
61,131
61,132
62,77
62,78
63,74
63,75
64,203
64,204
65,110
65,137
66,72
66,73
67,95
67,96
68,470
68,471
69,242
69,108
70,477
70,284
72,76
72,82
73,526
73,527
74,215
74,216
75,201
75,202
76,93
76,94
77,252
77,513
78,79
78,80
79,83
79,84
80,105
80,106
81,124
81,125
82,129
82,219
83,91
83,102
84,160
84,195
86,97
86,275
87,158
87,159
89,333
89,334
90,385
90,417
91,127
91,128
92,205
92,206
93,231
93,232
94,99
94,309
95,135
95,287
96,116
96,117
97,551
97,552
98,103
98,104
99,113
99,114
100,524
100,525
102,142
102,143
103,262
103,263
104,175
104,176
106,111
106,112
107,245
107,388
108,121
108,122
109,166
109,167
110,208
110,209
111,161
111,162
112,157
112,336
113,184
113,199
114,138
114,139
115,228
115,229
116,164
116,165
117,119
117,120
120,220
120,221
123,177
123,178
124,378
124,379
125,155
125,185
126,191
126,192
127,151
127,152
128,301
128,302
129,136
129,163
130,239
130,240
131,235
131,236
132,213
132,214
133,359
133,360
134,435
134,436
136,528
136,529
137,149
137,179
140,168
140,169
142,174
142,472
144,337
144,338
145,211
145,212
146,188
146,189
147,153
147,154
148,405
148,406
151,180
151,181
152,173
152,187
153,344
153,345
154,196
154,197
155,226
155,227
157,186
157,241
158,312
158,367
159,368
159,369
160,170
160,171
161,329
161,330
162,310
162,311
164,325
164,326
165,182
165,183
166,365
166,366
168,200
168,402
169,350
169,351
170,295
170,296
171,343
171,364
172,291
172,292
174,222
174,223
175,314
175,315
176,207
176,243
178,407
178,408
179,190
179,279
180,446
180,447
181,269
181,270
182,496
182,497
183,355
183,356
186,193
186,194
187,233
187,234
188,331
188,332
189,490
189,491
191,250
191,251
192,411
192,412
193,282
193,283
194,257
194,258
195,210
195,225
196,391
196,392
197,318
197,319
201,249
201,261
202,348
202,349
203,254
203,268
204,458
204,459
208,389
208,390
210,555
210,556
211,253
211,260
212,444
212,445
216,217
216,218
219,264
219,265
221,299
221,300
223,371
223,372
224,273
224,274
226,271
226,272
227,246
227,247
231,297
231,298
232,288
232,354
234,237
234,238
235,323
235,324
237,307
237,308
238,450
238,451
240,460
240,461
241,383
241,384
242,487
242,550
243,339
243,340
245,440
245,441
246,431
246,432
247,285
247,286
249,375
249,380
252,255
252,256
253,437
253,438
254,546
254,547
255,320
255,321
256,357
256,358
259,506
259,507
260,303
260,304
263,424
263,425
269,278
269,370
270,276
270,277
271,280
271,281
273,293
273,294
274,426
274,427
276,289
276,290
278,313
278,439
279,316
279,317
283,530
283,531
284,473
284,474
286,598
286,599
289,574
289,575
293,422
293,423
296,341
296,342
297,352
297,353
298,400
298,401
299,403
299,404
300,305
300,306
301,466
301,467
303,536
303,537
306,538
306,539
307,381
307,382
308,373
308,374
311,548
311,549
314,393
314,394
316,346
316,347
317,566
317,567
318,485
318,486
319,592
319,593
323,376
323,377
325,327
325,328
326,462
326,463
330,572
330,573
334,362
334,363
336,442
336,443
339,413
339,414
341,398
341,399
350,386
350,387
352,564
352,565
353,532
353,533
355,452
355,453
357,483
357,484
364,397
364,428
366,498
366,499
373,570
373,571
375,409
375,410
376,594
376,595
377,562
377,563
379,395
379,396
381,456
381,457
382,415
382,416
383,494
383,495
387,584
387,585
393,582
393,583
395,553
395,554
397,540
397,541
402,481
402,482
403,580
403,581
404,420
404,421
406,502
406,503
407,464
407,465
416,418
416,419
418,511
418,512
419,522
419,523
420,559
420,560
427,433
427,434
428,429
428,430
431,448
431,449
432,500
432,501
440,488
440,489
441,492
441,493
442,479
442,480
443,514
443,515
450,557
450,558
451,454
451,455
452,478
452,510
458,475
458,476
466,468
466,469
474,590
474,591
476,516
476,517
484,504
484,505
486,596
486,597
492,588
492,589
493,568
493,569
495,518
495,519
505,508
505,509
506,534
506,535
509,542
509,543
514,520
514,521
515,578
515,579
527,576
527,577
536,544
536,545
573,586
573,587
