src,dst
662,957
662,958
668,1037
668,1038
671,988
671,989
672,687
672,688
676,691
676,692
677,985
677,986
678,777
678,778
685,837
685,838
688,975
688,976
692,718
692,719
693,923
693,924
695,1065
695,1066
697,812
697,813
698,827
698,828
699,1014
699,1015
702,764
702,765
704,791
704,792
707,750
707,751
708,865
708,1024
709,1022
709,1023
710,845
710,846
712,785
712,786
713,755
713,756
719,1031
719,1032
720,1159
720,1160
730,796
730,797
731,1048
731,1049
732,900
732,901
735,869
735,870
738,875
738,876
739,1084
739,1085
741,1110
741,1111
743,866
743,867
744,853
744,854
748,802
748,803
750,1003
750,1004
752,1116
752,1183
753,800
753,801
755,1035
755,1036
759,1018
759,1019
763,806
763,807
764,883
764,884
768,1133
768,1134
771,1149
771,1150
772,885
772,886
773,1053
773,1054
776,871
776,872
779,1086
779,1087
781,889
781,890
783,943
783,944
792,1125
792,1126
801,1082
801,1083
802,959
802,960
803,953
803,954
804,851
804,852
806,921
806,922
810,1055
810,1056
811,919
811,920
814,980
814,981
816,1092
816,1093
820,829
820,830
821,947
821,948
822,949
822,950
824,982
824,983
828,933
828,934
829,945
829,946
830,858
830,859
846,1131
846,1132
850,941
850,942
851,1098
851,1099
853,863
853,864
854,877
854,878
855,973
855,974
864,906
864,907
866,1173
866,1174
872,1080
872,1081
873,1108
873,1109
876,1096
876,1097
878,1078
878,1079
880,1179
880,1180
882,891
882,892
883,939
883,940
888,1061
888,1062
893,902
893,903
905,937
905,938
908,977
908,978
910,1050
910,1051
913,931
913,932
916,1009
916,1010
924,1106
924,1107
927,1100
927,1101
938,1190
938,1191
940,1194
940,1195
945,1025
945,1026
951,968
951,969
959,1119
959,1120
965,994
965,995
969,1063
969,1064
972,1188
972,1189
974,1029
974,1030
978,1012
978,1013
979,1088
979,1089
980,1090
980,1091
981,1198
981,1199
982,992
982,993
985,1039
985,1040
992,1059
992,1060
995,1184
995,1185
996,1067
996,1068
1005,1161
1005,1162
1008,1043
1008,1044
1016,1020
1016,1021
1018,1177
1018,1178
1019,1186
1019,1187
1027,1151
1027,1152
1030,1163
1030,1164
1037,1165
1037,1166
1068,1137
1068,1138
1072,1121
1072,1122
1073,1167
1073,1168
1079,1102
1079,1103
1082,1155
1082,1156
1091,1127
1091,1128
1107,1145
1107,1146
1119,1123
1119,1124
1145,1196
1145,1197
