src,dst
0,1
1,2
1,4
2,3
2,9
3,5
3,8
4,25
4,38
5,6
5,7
6,10
6,11
7,22
7,85
8,12
8,15
9,16
9,47
10,49
10,63
11,13
11,14
12,36
12,178
13,17
13,33
14,19
14,48
15,20
15,21
16,24
16,31
17,18
17,23
18,51
18,34
19,118
19,275
20,139
20,646
21,26
21,27
22,28
22,50
23,720
23,721
24,39
24,40
25,229
25,235
26,131
26,95
27,29
27,37
28,58
28,59
29,30
29,132
30,52
30,65
31,32
31,76
32,35
32,80
33,81
33,82
34,45
34,46
35,66
35,67
36,43
36,44
37,126
37,286
38,127
38,555
39,41
39,42
40,61
40,220
41,109
41,111
42,121
42,306
43,54
43,201
44,130
44,133
45,949
45,950
46,68
46,247
48,83
48,84
49,53
49,60
50,55
50,56
51,307
51,643
52,57
52,114
53,62
53,92
54,101
54,155
55,100
55,134
56,94
56,107
57,185
57,217
58,64
58,453
59,119
59,120
60,73
60,74
61,70
61,71
62,183
62,184
63,102
63,161
64,69
64,427
65,89
65,90
66,384
66,385
67,215
67,110
69,72
69,77
70,194
70,195
71,181
71,182
72,87
72,88
73,224
73,416
74,75
74,99
75,78
75,79
76,112
76,113
77,117
77,198
78,86
78,96
79,143
79,189
81,91
81,242
82,141
82,142
83,787
83,788
84,285
84,308
85,562
85,348
86,115
86,116
87,256
87,249
88,93
88,266
89,122
89,248
90,108
90,199
91,445
91,535
92,97
92,98
93,105
93,106
94,425
94,426
95,829
95,830
96,128
96,129
97,232
97,351
98,157
98,158
99,103
99,104
100,218
100,327
101,149
101,150
102,187
102,188
103,144
103,145
104,140
104,287
105,166
105,179
106,124
106,125
107,204
107,205
108,147
108,148
110,776
110,777
111,159
111,160
112,320
112,333
113,138
113,167
114,172
114,173
115,135
115,169
116,259
116,260
117,123
117,146
118,212
118,213
119,208
119,209
120,192
120,193
121,357
121,358
122,670
122,671
123,428
123,429
126,151
126,152
128,156
128,386
129,761
129,762
130,288
130,289
131,190
131,191
132,170
132,399
133,136
133,137
134,339
134,340
135,162
135,163
136,294
136,295
137,176
137,177
138,202
138,203
140,168
140,214
141,269
141,312
142,313
142,314
143,153
143,154
144,281
144,282
145,267
145,268
147,277
147,278
148,164
148,165
149,310
149,311
151,180
151,337
152,300
152,957
153,254
153,255
154,293
154,309
155,251
155,611
156,200
156,316
157,270
157,332
158,186
158,216
160,379
160,541
161,171
161,271
162,365
162,489
163,237
163,243
164,402
164,642
165,302
165,303
167,1186
167,1187
168,174
168,175
169,206
169,207
170,283
170,284
171,694
171,695
172,222
172,223
173,343
173,344
174,246
174,430
175,227
175,228
176,330
176,331
177,272
177,534
179,935
179,936
181,221
181,231
182,298
182,299
183,236
183,441
184,374
184,375
186,1188
186,1189
187,328
187,329
188,587
188,588
189,448
189,449
190,359
190,230
191,364
191,550
192,1156
192,1157
193,953
193,954
194,525
194,526
195,196
195,197
197,728
197,729
198,233
198,234
199,257
199,258
201,240
201,241
202,238
202,239
203,219
203,478
204,1055
204,1056
205,1136
205,1137
206,527
206,528
207,210
207,211
208,276
208,319
210,265
210,317
211,366
211,367
213,376
213,377
214,323
214,324
215,397
215,444
216,290
216,758
218,360
218,361
219,354
219,404
221,318
221,321
223,574
223,575
224,225
224,226
225,273
225,274
226,304
226,305
228,978
228,979
229,409
229,410
230,261
230,262
235,659
235,660
236,1017
236,1018
237,315
237,714
238,244
238,245
239,688
239,689
240,252
240,253
241,352
241,529
242,1198
242,1199
243,250
243,799
245,848
245,849
247,387
247,388
248,570
248,571
250,778
250,779
252,567
252,719
253,1138
253,1139
254,976
254,977
255,291
255,292
256,301
256,626
257,338
257,452
258,263
258,264
259,380
259,381
260,583
260,584
261,433
261,440
262,734
262,771
263,624
263,625
264,434
264,435
265,322
265,347
266,1025
266,1026
268,442
268,443
270,730
270,731
271,296
271,297
272,476
272,477
273,494
273,495
274,481
274,482
275,538
275,833
277,279
277,280
278,378
278,498
279,607
279,608
282,460
282,461
283,585
283,586
287,362
287,363
288,831
288,832
289,512
289,513
290,345
290,346
291,335
291,336
292,1004
292,1005
293,507
293,508
294,617
294,618
295,615
295,616
296,885
296,886
297,634
297,635
300,325
300,326
301,456
301,517
302,368
302,369
303,997
303,998
304,395
304,396
306,746
306,747
309,334
309,353
311,403
311,511
315,769
315,770
317,459
317,504
318,341
318,342
319,454
319,455
320,556
320,557
321,576
321,839
322,372
322,373
323,509
323,421
324,544
324,545
325,802
325,803
326,469
326,601
330,518
330,519
332,468
332,479
333,446
333,447
334,436
334,437
335,510
335,780
337,394
337,870
338,466
338,467
339,1047
339,1048
340,405
340,406
341,1144
341,1145
343,503
343,521
346,1134
346,1135
347,349
347,350
349,414
349,415
350,423
350,424
351,995
351,996
352,355
352,356
353,1037
353,1038
354,796
354,591
355,879
355,880
356,853
356,854
357,732
357,733
359,682
359,683
360,398
360,600
361,400
361,401
362,392
362,393
363,417
363,418
366,450
366,451
367,370
367,371
368,391
368,413
372,627
372,628
373,539
373,540
374,389
374,390
375,763
375,764
377,581
377,582
378,520
378,522
379,638
379,639
380,382
380,383
381,712
381,713
382,496
382,497
385,984
385,985
388,474
388,475
389,1023
389,1024
390,419
390,420
391,558
391,559
392,490
392,491
393,505
393,506
394,661
394,662
396,407
396,408
397,560
397,561
400,472
400,473
401,457
401,458
402,800
402,801
403,795
403,852
406,598
406,599
408,411
408,412
409,431
409,432
410,1010
410,1016
411,1045
411,1046
412,438
412,439
416,678
416,679
417,422
417,602
418,464
418,465
419,609
419,610
420,636
420,637
421,1070
421,1071
422,530
422,531
423,563
423,564
425,619
425,620
426,663
426,664
427,462
427,463
428,1150
428,1151
429,806
429,807
432,577
432,578
433,722
433,723
435,480
435,705
436,548
436,549
437,1118
437,1119
439,754
439,755
440,1108
440,1109
441,913
441,914
442,485
442,486
443,492
443,493
446,891
446,892
447,759
447,760
449,487
449,488
451,895
451,896
452,742
452,743
453,536
453,537
455,672
455,673
456,657
456,658
458,514
458,847
459,726
459,727
460,523
460,524
461,470
461,471
462,499
462,500
463,542
463,543
465,717
465,718
466,1126
466,1127
467,941
467,942
468,596
468,597
469,837
469,838
471,808
471,809
473,735
473,623
475,814
475,815
476,1116
476,1117
477,860
477,861
480,483
480,484
481,974
481,975
483,515
483,516
484,613
484,614
485,1106
485,1107
486,633
486,789
487,644
487,645
488,738
488,739
489,501
489,502
490,752
490,753
491,594
491,595
493,680
493,681
494,767
494,768
495,1057
495,1058
496,939
496,940
497,756
497,757
498,1006
498,1007
501,1098
501,1099
502,919
502,920
503,931
503,932
504,579
504,580
506,748
506,749
507,565
507,566
508,592
508,593
509,945
509,946
510,631
510,632
511,871
511,872
512,553
512,554
514,532
514,533
517,1092
517,1093
520,551
520,552
521,955
521,956
523,647
523,648
526,715
526,716
528,703
528,704
529,1000
529,1001
530,546
530,547
532,666
532,667
533,1080
533,1081
535,572
535,573
539,696
539,697
540,1031
540,1032
541,603
541,604
543,1014
543,1015
547,653
547,654
550,740
550,741
551,903
551,904
558,655
558,656
559,889
559,890
563,843
563,844
564,568
564,569
565,649
565,650
567,1061
567,1062
568,676
568,677
569,700
569,701
571,605
571,606
574,651
574,652
575,668
575,669
578,1168
578,1169
579,750
579,751
580,774
580,775
581,708
581,709
583,589
583,590
584,684
584,685
586,937
586,938
588,841
588,842
589,772
589,773
590,674
590,675
591,810
591,811
592,781
592,782
593,1128
593,1129
594,621
594,622
598,1059
598,1060
599,868
599,869
603,1132
603,1133
605,790
605,855
606,710
606,711
610,612
610,665
613,893
613,894
616,629
616,630
617,744
617,745
618,724
618,725
620,982
620,983
622,858
622,859
624,901
624,902
629,686
629,687
630,1076
630,1077
631,785
631,786
